,0,1,2,3,4,5,6,7,8,9
43,Guinea-Bissau,1.2356865346090289,0.1082894783732151,1.1050690654186648,0.02137240252709961,0.0,0.0,0.0,0.0009205881085005678,3.5000181548858375e-05
44,Angola,1.2165967272552738,1.0091863597337467,0.007098286819405256,0.19779315096955682,0.0,0.0,0.0,0.0025189297325650998,0.0
45,Rwanda,1.1625756137099228,0.7510359373526599,0.311810534053891,0.05481574266715852,0.028657356981432104,0.014095489781146785,0.0012306313833875383,0.00092992149024693,0.0
46,Morocco,1.0847237932193756,1.078357718531349,0.0,0.006366074688026579,0.0,0.0,0.0,0.0,0.0
47,Cambodia,1.047381391187891,0.9309473289013739,0.0013231318631952353,0.017651883228455963,0.0,0.0,0.0,0.09745904719486603,0.0
48,Republic of the Congo,0.9481358763931355,0.25064859180179966,0.5944878753248166,0.09872576209875517,0.0008500460759264996,0.0003918353658160287,0.00045737737245454563,0.00248172120622804,9.266714733888216e-05
49,Haiti,0.8979951163088344,0.8700006794326908,0.002247219989850689,0.025136755386444914,0.0,0.0,0.0,0.0,0.0006104614998480048
50,Senegal,0.8965770672866293,0.6674450037595215,0.21683854142625095,0.004371064339741652,0.0,0.0,0.0,0.007922457761115278,0.0
51,Democratic People's Republic of Korea,0.8065994755653629,0.8065931005322953,6.375033067827775e-06,0.0,0.0,0.0,0.0,0.0,0.0
52,Mexico,0.7167906763863042,0.6617793077044173,1.3625070674377008e-05,0.05499774361121258,0.0,0.0,0.0,0.0,0.0
53,Lesotho,0.6515751297744959,0.32072591363204117,0.0,0.328740496871019,0.000870129513434297,0.0003045432463578641,0.0009340465116437597,0.0,0.0
54,Papua New Guinea,0.6213170561566801,0.5643989275842707,0.023570747263430284,0.03309325499080474,3.383350883056309e-05,0.00022029280934382644,0.0,0.0,0.0
55,Egypt,0.5993160253688332,0.38569250061914173,1.604174987656009e-05,0.00041021046112917943,0.0,0.0,0.0,0.21319714753803737,1.250006483887799e-07
56,Uzbekistan,0.5831482748386972,0.5775603708537735,0.0,0.005587903984923628,0.0,0.0,0.0,0.0,0.0
57,Republic of Korea,0.5564671781082917,0.5540779157149887,6.625034364605335e-06,0.0023826373589385342,0.0,0.0,0.0,0.0,0.0
58,Japan,0.5487268879587617,0.5484637615939033,0.0,0.0002631263648583817,0.0,0.0,0.0,0.0,0.0
59,Turkey,0.5240667183777404,0.5237288832920284,0.0,0.0003378350857120758,0.0,0.0,0.0,0.0,0.0
60,Eritrea,0.5067957954586907,0.49067783685349625,0.012343939029040405,0.0035987270002301773,0.0,0.0,0.0,0.00017525090904106945,4.1666882796259967e-08
61,Kazakhstan,0.5053656630404747,0.4951598184352415,0.0,0.01020584460523312,0.0,0.0,0.0,0.0,0.0
62,Peru,0.4888284939274671,0.48774448830463957,0.00014683409497402014,0.0009371715278534792,0.0,0.0,0.0,0.0,0.0
63,South Sudan,0.4490327041700559,0.0007196287327742059,0.44699969362466074,0.0013133818126209104,0.0,0.0,0.0,0.0,0.0
64,Algeria,0.4397872812132766,0.4272082159646169,1.5000077806653588e-05,0.012564065170853046,0.0,0.0,0.0,0.0,0.0
65,Romania,0.4038204279835449,0.40169762530572384,0.0,0.0021228026778210567,0.0,0.0,0.0,0.0,0.0
66,Lao People's Democratic Republic,0.3953018004633808,0.37892296550499893,0.012814108134513402,0.0029603903557914747,0.0,0.0,0.0,0.0006039197992489919,4.1666882796259976e-07
67,Mauritania,0.3634884687783116,0.15313062763465976,0.20434714329899453,0.0048016499065582025,0.0,0.0,0.0,0.0012090479380990756,0.0
68,Namibia,0.3475905113142814,0.17581674530944266,0.02596438467942703,0.14569867241782203,0.0,0.0,0.0,0.00011070890758966274,0.0
69,Malaysia,0.31269166362438344,0.274644507937283,0.00397793730055894,0.022194656792201,0.00859021122480814,0.003182016505384781,0.00010233386414761448,0.0,0.0
70,Bolivia,0.30846368336016416,0.2979542538468775,0.00018050093627339816,0.010328928577013272,0.0,0.0,0.0,0.0,0.0
71,Sri Lanka,0.2853390217439507,0.28314476036213404,0.0004725441177923843,0.0017217172640242582,0.0,0.0,0.0,0.0,0.0
72,Iraq,0.282557215647824,0.282557215647824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Colombia,0.2822599641059555,0.2575972111782008,0.0003656268965371812,0.00973425882574505,0.01129097523389612,0.002121594338219965,0.001150297633356349,0.0,0.0
74,Iran,0.2580999221191377,0.2534847315130927,0.00023295954171388946,0.0043822310643310495,0.0,0.0,0.0,0.0,0.0
75,Guatemala,0.21977151497316244,0.19953416000031574,0.0003060849210213257,0.01993127005182536,0.0,0.0,0.0,0.0,0.0
76,Gambia,0.21595249516358847,0.06895719102002958,0.1355732448963857,0.009806425866748174,0.0,0.0,0.0,0.0016075500051625057,8.083375262474434e-06
77,Swaziland,0.21459057143250987,0.09855759455978945,7.087536763643821e-05,0.11501247157927445,0.00011958395362526611,0.0005334611004405164,0.00025787633762605297,3.870853411772551e-05,0.0
78,United States,0.19191620381867552,0.17635220642025737,0.0,0.015563997398418173,0.0,0.0,0.0,0.0,0.0
79,Gabon,0.19155403527341047,0.05340598535462987,0.12923996204511978,0.00534123603876977,0.0025842217379068396,0.0001677508701377426,0.00031720997872792715,0.000495419236447531,2.2500116709980384e-06
80,Ecuador,0.18502437640352576,0.17895292824375153,0.00016375084938930167,0.0059076973103849234,0.0,0.0,0.0,0.0,0.0
81,Tajikistan,0.16936054515392776,0.1650828146316497,6.554200663851693e-05,0.004212188515639512,0.0,0.0,0.0,0.0,0.0
82,Saudi Arabia,0.16748403542031537,0.1666581144695279,0.0008259209507874652,0.0,0.0,0.0,0.0,0.0,0.0
83,Venezuela,0.16683257370779586,0.14614754974618616,0.00010933390045738615,0.016392043360228245,0.0016149250434174436,0.00010358387063150229,0.0022865535272103585,0.00017858425966477023,0.0
84,Azerbaijan,0.16153312955247073,0.15982753737208863,4.1666882796259976e-07,0.0017051755115541428,0.0,0.0,0.0,0.0,0.0
85,Turkmenistan,0.15780556855063452,0.15778848512868807,0.0,1.7083421946466586e-05,0.0,0.0,0.0,0.0,0.0
86,Equatorial Guinea,0.15126386795162172,0.026550179384659648,0.11245908333463685,0.011362308937243317,0.000648795032020564,7.304204554184373e-05,0.00011620893611876906,4.5000233419960765e-05,9.250047980769714e-06
87,Botswana,0.14057156248974229,0.08020908271786283,0.021346569059765924,0.03864799213702254,0.0,0.0,0.0,0.0003679185750909755,0.0
88,Argentina,0.13392606968568393,0.12920717020835912,4.083354514033477e-06,0.004714816122810796,0.0,0.0,0.0,0.0,0.0
89,Mongolia,0.13250556231739385,0.13235697821334239,0.0,0.00014858410405146303,0.0,0.0,0.0,0.0,0.0
90,Dominican Republic,0.12389068429797036,0.09606412329261287,3.745852763383771e-05,0.02778901914395805,0.0,0.0,0.0,0.0,8.333376559251993e-08
91,Syrian Arab Republic,0.12177188164089771,0.12177188164089771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Poland,0.12149333852940472,0.12111129488104583,0.0,0.0003820436483589076,0.0,0.0,0.0,0.0,0.0
93,Comoros,0.11727406664368985,0.04739099582104457,0.06915048368932142,6.250032419438995e-07,0.0004842108449753371,0.00017875092719595525,5.758363202443128e-05,0.0,1.1416725886175231e-05
94,France,0.11121461854616095,0.11111815971248759,0.0,9.645883367334182e-05,0.0,0.0,0.0,0.0,0.0
95,Belarus,0.10558058932198186,0.10150827653188937,0.0,0.004072312790092469,0.0,0.0,0.0,0.0,0.0
96,Spain,0.09977647588222842,0.09757817281278056,0.0,0.0021983030694478797,0.0,0.0,0.0,0.0,0.0
97,Kyrgyzstan,0.0911451394441004,0.08951496432157952,0.0,0.001630175122520875,0.0,0.0,0.0,0.0,0.0
98,United Kingdom of Great Britain and Northern Ireland,0.08926975471632352,0.0889157945469693,0.0,0.00035396016935422846,0.0,0.0,0.0,0.0,0.0
99,Honduras,0.08852279250843496,0.0753283490677573,0.00011591726793919524,0.013078526172738468,0.0,0.0,0.0,0.0,0.0
100,Republic of Moldova,0.08339276589855944,0.07874745013625281,0.0,0.004645315762306634,0.0,0.0,0.0,0.0,0.0
101,Chile,0.07988774771773806,0.07613526991998967,2.0833441398129988e-07,0.003752269463334395,0.0,0.0,0.0,0.0,0.0
102,Nicaragua,0.07971766350216372,0.07692423234573686,0.00012358397437370707,0.0026698471820531537,0.0,0.0,0.0,0.0,0.0
103,Germany,0.07693698241187251,0.07663798086092656,0.0,0.00029900155094596156,0.0,0.0,0.0,0.0,0.0
104,Georgia,0.06967627808332744,0.06696118066655754,0.0,0.002715097416769892,0.0,0.0,0.0,0.0,0.0
105,Paraguay,0.06439166733827777,0.0573772559539414,2.0833441398129988e-07,0.007014203049922403,0.0,0.0,0.0,0.0,0.0
106,Italy,0.06142565195330882,0.06132744311055803,0.0,9.820884275078474e-05,0.0,0.0,0.0,0.0,0.0
107,Tunisia,0.060414688376023165,0.05997672777095167,0.0,0.0004379606050714885,0.0,0.0,0.0,0.0,0.0
108,Djibouti,0.05157264251159443,0.04994755074877469,0.00044525230956083404,0.0011798394532588972,0.0,0.0,0.0,0.0,0.0
109,Portugal,0.048431042882522014,0.04839808437823018,0.0,3.2958504291841635e-05,0.0,0.0,0.0,0.0,0.0
110,Bulgaria,0.04692399339866409,0.04692124338439954,0.0,2.7500142645531583e-06,0.0,0.0,0.0,0.0,0.0
111,Lithuania,0.04671532564962042,0.046715242315854826,0.0,8.333376559251993e-08,0.0,0.0,0.0,0.0,0.0
112,Panama,0.03591560296389221,0.03476897201622193,8.958379801195894e-05,0.0010570471496583191,0.0,0.0,0.0,0.0,0.0
113,Solomon Islands,0.03527943299735891,0.03036540750789919,0.004678149265950088,0.0,2.8750149129419374e-06,0.0002155844515878491,1.7416757008836666e-05,0.0,0.0
114,Armenia,0.03429626123089836,0.033243964105878814,0.0,0.0010522971250195455,0.0,0.0,0.0,0.0,0.0
115,El Salvador,0.031548621978664586,0.02483804550367853,0.0,0.006710576474986057,0.0,0.0,0.0,0.0,0.0
116,Bosnia and Herzegovina,0.03136982938458584,0.031364537690470706,0.0,5.291694115125016e-06,0.0,0.0,0.0,0.0,0.0
117,Latvia,0.02943561101830065,0.023386454640822427,0.0,0.006049156377478226,0.0,0.0,0.0,0.0,0.0
118,Serbia,0.027568768001497015,0.027013973457064813,0.0,0.0005547945444322015,0.0,0.0,0.0,0.0,0.0
119,Hungary,0.02731018332686343,0.02702543184983379,0.0,0.00028475147702964064,0.0,0.0,0.0,0.0,0.0
120,Bhutan,0.0247770868541476,0.024568419105103934,0.00013554236973623368,7.312537930743625e-05,0.0,0.0,0.0,0.0,0.0
121,Canada,0.023341329406754076,0.022471408227733757,0.0,0.0008699211790203157,0.0,0.0,0.0,0.0,0.0
122,Guyana,0.022152948242521946,0.01401978105510598,0.00010541721347453773,0.008020458269452082,0.0,0.0,0.0,0.0,7.291704489345495e-06
123,Cuba,0.021450277931045817,0.01817642761597808,0.0,0.0032738503150677384,0.0,0.0,0.0,0.0,0.0
124,Jamaica,0.021290027099811402,0.00347380968560699,0.0,0.01781621741420441,0.0,0.0,0.0,0.0,0.0
125,Lebanon,0.02040781419036619,0.01904126543529725,0.0,0.0013665487550689383,0.0,0.0,0.0,0.0,0.0
126,Singapore,0.01667275314962665,0.01656504425759832,0.0,0.00010770889202833203,0.0,0.0,0.0,0.0,0.0
127,Netherlands,0.016619836208475396,0.016547794168120664,0.0,7.204204035473348e-05,0.0,0.0,0.0,0.0,0.0
128,Uruguay,0.016058291629030202,0.011228433242818931,0.0,0.004829858386211271,0.0,0.0,0.0,0.0,0.0
129,Kuwait,0.01596241613171601,0.01596241613171601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Czech Republic,0.015849707213752128,0.015849082210510183,0.0,6.250032419438995e-07,0.0,0.0,0.0,0.0,0.0
131,Belgium,0.015428496695564734,0.015318871126927775,0.0,0.00010962556863695996,0.0,0.0,0.0,0.0,0.0
132,Croatia,0.01517362037350001,0.015104203346761443,0.0,6.94170267385691e-05,0.0,0.0,0.0,0.0,0.0
133,Costa Rica,0.013999655950715388,0.013614903954974722,2.500012967775598e-07,0.000384501994443887,0.0,0.0,0.0,0.0,0.0
134,Jordan,0.013455111459451065,0.013455111459451065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Greece,0.01323423531374809,0.013233110307912592,0.0,1.1250058354990192e-06,0.0,0.0,0.0,0.0,0.0
136,Cape Verde,0.013052484370990804,0.006691493042665369,0.006352866286180165,8.125042145270693e-06,0.0,0.0,0.0,0.0,0.0
137,Australia,0.01296877560345312,0.012655023975997283,0.0,0.00031375162745583753,0.0,0.0,0.0,0.0,0.0
138,Albania,0.012585190280430751,0.012570398537038079,0.0,1.479174339267229e-05,0.0,0.0,0.0,0.0,0.0
139,Oman,0.011985103834399014,0.011631810335169525,0.0,0.0003532934992294883,0.0,0.0,0.0,0.0,0.0
140,United Arab Emirates,0.011667560520608718,0.011203224778727195,0.0,0.0004643357418815211,0.0,0.0,0.0,0.0,0.0
141,The Former Yugoslav Republic of Macedonia,0.011472226174059848,0.011471642837700701,0.0,5.833363591476396e-07,0.0,0.0,0.0,0.0,0.0
142,Slovakia,0.01104843230913909,0.010954681822847505,0.0,9.375048629158492e-05,0.0,0.0,0.0,0.0,0.0
143,Vanuatu,0.010160136034805622,0.00982917598475493,0.00011100057576923656,0.0,0.00012704232564579663,8.708378504418333e-05,5.833363591476395e-06,0.0,0.0
144,Suriname,0.009993051834792622,0.002112385957121992,7.954207925806028e-05,0.007801123798412569,0.0,0.0,0.0,0.0,0.0
145,Fiji,0.009516924365079758,0.008718586890703416,0.0,0.0004855441852248174,0.00013570903726741872,0.00014058406255458114,9.166714215177193e-07,0.0,3.5583517908006006e-05
146,Austria,0.009238881256180316,0.0092279228660049,0.0,1.095839017541637e-05,0.0,0.0,0.0,0.0,0.0
147,Trinidad and Tobago,0.008947963080496828,0.004320772412206566,0.0,0.0046271906682902614,0.0,0.0,0.0,0.0,0.0
148,Qatar,0.008927296306629884,0.008890629449769174,0.0,3.6666856860708774e-05,0.0,0.0,0.0,0.0,0.0
149,Estonia,0.007907041014480662,0.007900332646350462,0.0,6.708368130197855e-06,0.0,0.0,0.0,0.0,0.0
150,Israel,0.006490283665642231,0.006490283665642231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Denmark,0.005975739329991216,0.00592144738170769,0.0,5.4291948283526734e-05,0.0,0.0,0.0,0.0,0.0
152,Ireland,0.005717737991716774,0.0057091546138607445,0.0,8.583377856029554e-06,0.0,0.0,0.0,0.0,0.0
153,Kiribati,0.005548362113149978,0.005541487077488595,0.0,6.875035661382894e-06,0.0,0.0,0.0,0.0,0.0
154,Finland,0.005528487010056161,0.005528445343173365,0.0,4.1666882796259967e-08,0.0,0.0,0.0,0.0,0.0
155,Bahrain,0.005269443999711814,0.005134193298155154,0.0,0.00013525070155665986,0.0,0.0,0.0,0.0,0.0
156,Sao Tome and Principe,0.0052169853942713226,0.0023982624399871313,0.00250188797750143,5.962530928144802e-05,0.0001810009388669533,1.8875097906705768e-05,3.3625174416581795e-05,2.3708456311071923e-05,0.0
157,Micronesia (Federated States of),0.004316189055098977,0.004316105721333384,0.0,0.0,0.0,0.0,0.0,0.0,8.333376559251993e-08
158,Norway,0.004131146428600786,0.004125729733837273,0.0,5.416694763513796e-06,0.0,0.0,0.0,0.0,0.0
159,Mauritius,0.003984312333626767,0.002439262652658651,0.0,0.0015450496809681158,0.0,0.0,0.0,0.0,0.0
160,New Zealand,0.0037537278042322642,0.0037192692921597576,0.0,3.445851207250699e-05,0.0,0.0,0.0,0.0,0.0
161,Belize,0.003611810401428203,0.00234680383973375,1.1416725886175231e-05,0.0012535898358082775,0.0,0.0,0.0,0.0,0.0
162,Slovenia,0.003592768635990312,0.003591351961975239,0.0,1.416674015072839e-06,0.0,0.0,0.0,0.0,0.0
163,Marshall Islands,0.0032536002100287554,0.0032536002100287554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,Brunei Darussalam,0.0028374313846597113,0.0028300563464047734,0.0,7.333371372141754e-06,0.0,0.0,0.0,0.0,4.1666882796259967e-08
165,Sweden,0.002512054696903717,0.0024978879567529888,0.0,1.416674015072839e-05,0.0,0.0,0.0,0.0,0.0
166,Maldives,0.0021024275721336855,0.0020774691093387258,0.0,2.495846279495972e-05,0.0,0.0,0.0,0.0,0.0
167,Saint Lucia,0.0017399673586890197,0.0012328813950585361,0.0,0.0005070859636304838,0.0,0.0,0.0,0.0,0.0
168,Switzerland,0.001496716096924454,0.001392173887988638,0.0,0.00010454220893581626,0.0,0.0,0.0,0.0,0.0
169,Samoa,0.0014875910495920734,0.0014875910495920734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Montenegro,0.001366173753123772,0.0013624237336721085,0.0,3.750019451663397e-06,0.0,0.0,0.0,0.0,0.0
171,Saint Vincent and the Grenadines,0.0012644648922181013,0.00036171020955433277,0.0,0.0009027546826637685,0.0,0.0,0.0,0.0,0.0
172,Grenada,0.0010256303200299392,0.00038141864511696377,0.0,0.0006442116749129754,0.0,0.0,0.0,0.0,0.0
173,Bahamas,0.0009950884949402807,0.0009950884949402807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Tonga,0.0009200881059070127,0.0009200881059070127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,Seychelles,0.0006405866561097008,0.0004771274748999729,0.0,0.00013366736001040196,6.0833648882539555e-06,9.416715511954752e-06,1.429174079911717e-05,0.0,0.0
176,Cyprus,0.0005185860232822515,0.0005145860025338107,0.0,4.000020748440957e-06,0.0,0.0,0.0,0.0,0.0
177,Timor-Leste,0.00046900243275470224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046900243275470224
178,Dominica,0.00042241885778848356,0.0003187516533913888,0.0,0.0001036672043970948,0.0,0.0,0.0,0.0,0.0
179,Barbados,0.000415752156541082,0.0003237933462097362,0.0,9.195881033134576e-05,0.0,0.0,0.0,0.0,0.0
180,Luxembourg,0.00039421037813541554,0.0003852936652170159,0.0,8.916712918399634e-06,0.0,0.0,0.0,0.0,0.0
181,Malta,0.0003862103366385336,0.00037958530227392826,0.0,6.625034364605335e-06,0.0,0.0,0.0,0.0,0.0
182,Libya,0.0003379600863604646,2.3750123193868184e-05,0.0,0.0003142099631665964,0.0,0.0,0.0,0.0,0.0
183,Greenland,0.00027329308426066916,0.00027329308426066916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Iceland,0.00025479298829912976,0.00025441798635396335,0.0,3.7500194516633967e-07,0.0,0.0,0.0,0.0,0.0
185,Antigua and Barbuda,0.0001648758552248007,0.000116042268587584,0.0,4.883358663721668e-05,0.0,0.0,0.0,0.0,0.0
186,Andorra,0.00013258402105769922,0.00013258402105769922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,American Samoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Anguilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,Aruba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Bermuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,"Bonaire, Saint Eustatius and Saba",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,British Virgin Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Cayman Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,"China, Hong Kong SAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,"China, Macao SAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Cook Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Curacao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,French Polynesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,Guam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Montserrat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Nauru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,New Caledonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Niue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,Northern Mariana Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,Palau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,Puerto Rico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,Saint Kitts and Nevis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,San Marino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,Sint Maarten (Dutch part),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Tokelau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,Turks and Caicos Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Tuvalu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,US Virgin Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Wallis and Futuna Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
